persid,cluster_id,household_id,participant_id,age_band,sex,year,trip_id,trip_purpose,participant_wt,trips_wt,trip_mode,trip_duration,trip_distance,day_type,trip_id_2,age_group,dist_cat
100367/1002,NA,100367,58,20-24 years,male,21,196,Shopping,228.728454589844,228.728454589844,car,5,0.71,weekday,3,20 to 39,<1km
100367/1002,NA,100367,58,20-24 years,male,21,197,Leisure,228.728454589844,228.728454589844,car,8,2.77,weekday,4,20 to 39,3-5km
100367/1002,NA,100367,58,20-24 years,male,21,198,Shopping,228.728454589844,228.728454589844,car,30,15.63,weekday,5,20 to 39,>10km
100367/1002,NA,100367,58,20-24 years,male,21,199,Leisure,228.728454589844,228.728454589844,car,20,7.09,weekday,6,20 to 39,6-10km
100367/1002,NA,100367,58,20-24 years,male,21,200,Leisure,228.728454589844,228.728454589844,car,20,9.82,weekday,7,20 to 39,6-10km
100367/1003,NA,100367,59,20-24 years,male,21,201,Other,228.728454589844,228.728454589844,car,40,25.37,weekday,1,20 to 39,>10km
100367/1003,NA,100367,59,20-24 years,male,21,202,Leisure,228.728454589844,228.728454589844,car,2,0.33,weekday,2,20 to 39,<1km
100367/1003,NA,100367,59,20-24 years,male,21,203,Leisure,228.728454589844,228.728454589844,car,29,13.03,weekday,3,20 to 39,>10km
100367/1003,NA,100367,59,20-24 years,male,21,204,Leisure,228.728454589844,228.728454589844,car,28,14.02,weekday,4,20 to 39,>10km
100367/1004,NA,100367,60,20-24 years,female,21,205,Work,178.773422241211,178.773422241211,car,25,12.75,weekday,1,20 to 39,>10km
100367/1004,NA,100367,60,20-24 years,female,21,206,Work,178.773422241211,178.773422241211,car,25,12.69,weekday,2,20 to 39,>10km
100371/1000,NA,100371,61,25-29 years,male,21,207,Work,1189.41027832031,1189.41027832031,pedestrian,40,1.52,weekday,1,20 to 39,1-2km
100371/1000,NA,100371,61,25-29 years,male,21,208,Shopping,1189.41027832031,1189.41027832031,pedestrian,5,0.2,weekday,2,20 to 39,<1km
100371/1000,NA,100371,61,25-29 years,male,21,209,Work,1189.41027832031,1189.41027832031,pedestrian,5,0.2,weekday,3,20 to 39,<1km
100371/1000,NA,100371,61,25-29 years,male,21,210,Shopping,1189.41027832031,1189.41027832031,pedestrian,20,0.63,weekday,4,20 to 39,<1km
100371/1000,NA,100371,61,25-29 years,male,21,211,Shopping,1189.41027832031,1189.41027832031,pedestrian,5,0.14,weekday,5,20 to 39,<1km
100371/1000,NA,100371,61,25-29 years,male,21,212,Shopping,1189.41027832031,1189.41027832031,bus,15,1.88,weekday,5,20 to 39,1-2km
100371/1000,NA,100371,61,25-29 years,male,21,213,Shopping,1189.41027832031,1189.41027832031,pedestrian,5,0.24,weekday,5,20 to 39,<1km
100371/1001,NA,100371,62,25-29 years,female,21,214,Work,1240.35559082031,1240.35559082031,pedestrian,10,0.82,weekday,1,20 to 39,<1km
100371/1001,NA,100371,62,25-29 years,female,21,215,Work,1240.35559082031,1240.35559082031,train,14,4.8,weekday,1,20 to 39,3-5km
100371/1001,NA,100371,62,25-29 years,female,21,216,Work,1240.35559082031,1240.35559082031,pedestrian,6,0.96,weekday,1,20 to 39,<1km
100371/1001,NA,100371,62,25-29 years,female,21,217,Leisure,1240.35559082031,1240.35559082031,pedestrian,15,0.4,weekday,2,20 to 39,<1km
100371/1001,NA,100371,62,25-29 years,female,21,218,Leisure,1240.35559082031,1240.35559082031,car,20,4.48,weekday,3,20 to 39,3-5km
100375/1000,NA,100375,63,50-54 years,male,21,219,Work,145.04621887207,145.04621887207,car,15,2.1,weekday,1,40 to 64,3-5km
100375/1000,NA,100375,63,50-54 years,male,21,220,Work,145.04621887207,145.04621887207,car,20,2.15,weekday,2,40 to 64,3-5km
100376/1000,NA,100376,64,20-24 years,female,21,221,Work,143.811325073242,143.811325073242,car,20,12.7,weekday,1,20 to 39,>10km
100376/1000,NA,100376,64,20-24 years,female,21,222,Work,143.811325073242,143.811325073242,car,30,12.73,weekday,2,20 to 39,>10km
100377/1000,NA,100377,65,60-64 years,female,21,223,Shopping,474.000030517578,474.000030517578,car,5,1.02,weekday,1,40 to 64,1-2km
100377/1000,NA,100377,65,60-64 years,female,21,224,Shopping,474.000030517578,474.000030517578,car,5,0.9,weekday,2,40 to 64,<1km
100377/1000,NA,100377,65,60-64 years,female,21,225,Shopping,474.000030517578,474.000030517578,car,15,3.78,weekday,3,40 to 64,3-5km
100377/1000,NA,100377,65,60-64 years,female,21,226,Shopping,474.000030517578,474.000030517578,car,15,3.69,weekday,4,40 to 64,3-5km
100377/1000,NA,100377,65,60-64 years,female,21,227,Leisure,474.000030517578,474.000030517578,car,15,3.66,weekday,5,40 to 64,3-5km
100377/1000,NA,100377,65,60-64 years,female,21,228,Leisure,474.000030517578,474.000030517578,car,15,3.95,weekday,6,40 to 64,3-5km
100383/1000,NA,100383,66,65-69 years,male,21,229,Work,380.566589355469,380.566589355469,pedestrian,10,0.91,weekday,1,65 plus,<1km
100383/1000,NA,100383,66,65-69 years,male,21,230,Work,380.566589355469,380.566589355469,train,18,3.49,weekday,1,65 plus,3-5km
100383/1000,NA,100383,66,65-69 years,male,21,231,Work,380.566589355469,380.566589355469,pedestrian,11,0.6,weekday,1,65 plus,<1km
100383/1000,NA,100383,66,65-69 years,male,21,232,Shopping,380.566589355469,380.566589355469,bicycle,10,0.46,weekday,2,65 plus,<1km
100383/1000,NA,100383,66,65-69 years,male,21,233,Shopping,380.566589355469,380.566589355469,pedestrian,6,0.46,weekday,3,65 plus,<1km
100383/1000,NA,100383,66,65-69 years,male,21,234,Shopping,380.566589355469,380.566589355469,bicycle,38,4.19,weekday,4,65 plus,3-5km
100383/1000,NA,100383,66,65-69 years,male,21,235,Shopping,380.566589355469,380.566589355469,pedestrian,9,0.41,weekday,5,65 plus,<1km
100383/1000,NA,100383,66,65-69 years,male,21,236,Shopping,380.566589355469,380.566589355469,pedestrian,9,0.41,weekday,6,65 plus,<1km
100388/1000,NA,100388,67,20-24 years,male,21,237,Education,897.091674804688,897.091674804688,pedestrian,5,0.21,weekday,1,20 to 39,<1km
100388/1000,NA,100388,67,20-24 years,male,21,238,Education,897.091674804688,897.091674804688,bus,25,5.6,weekday,1,20 to 39,6-10km
100388/1000,NA,100388,67,20-24 years,male,21,239,Education,897.091674804688,897.091674804688,pedestrian,3,0.16,weekday,1,20 to 39,<1km
100388/1000,NA,100388,67,20-24 years,male,21,240,Education,897.091674804688,897.091674804688,ferry,10,2.19,weekday,1,20 to 39,3-5km
100388/1000,NA,100388,67,20-24 years,male,21,241,Education,897.091674804688,897.091674804688,pedestrian,10,0.78,weekday,1,20 to 39,<1km
100388/1000,NA,100388,67,20-24 years,male,21,242,Leisure,897.091674804688,897.091674804688,pedestrian,10,0.78,weekday,2,20 to 39,<1km
100388/1000,NA,100388,67,20-24 years,male,21,243,Leisure,897.091674804688,897.091674804688,ferry,30,14.16,weekday,2,20 to 39,>10km
100388/1000,NA,100388,67,20-24 years,male,21,244,Leisure,897.091674804688,897.091674804688,pedestrian,15,0.81,weekday,2,20 to 39,<1km
100388/1000,NA,100388,67,20-24 years,male,21,245,Shopping,897.091674804688,897.091674804688,pedestrian,15,0,weekday,3,20 to 39,<1km
100388/1000,NA,100388,67,20-24 years,male,21,246,Shopping,897.091674804688,897.091674804688,pedestrian,10,0.54,weekday,4,20 to 39,<1km
100388/1000,NA,100388,67,20-24 years,male,21,247,Shopping,897.091674804688,897.091674804688,bus,10,1.78,weekday,4,20 to 39,1-2km
100388/1000,NA,100388,67,20-24 years,male,21,248,Shopping,897.091674804688,897.091674804688,pedestrian,5,0.21,weekday,4,20 to 39,<1km
100388/1001,NA,100388,68,20-24 years,male,21,249,Shopping,897.091674804688,897.091674804688,pedestrian,10,0.52,weekday,1,20 to 39,<1km
100388/1001,NA,100388,68,20-24 years,male,21,250,Shopping,897.091674804688,897.091674804688,pedestrian,10,0.52,weekday,2,20 to 39,<1km
100393/1000,NA,100393,69,50-54 years,male,21,251,Other,228.976974487305,228.976974487305,car,2,1.51,weekday,1,40 to 64,1-2km
100393/1000,NA,100393,69,50-54 years,male,21,252,Other,228.976974487305,228.976974487305,car,33,13.55,weekday,2,40 to 64,>10km
100393/1000,NA,100393,69,50-54 years,male,21,253,Shopping,228.976974487305,228.976974487305,car,8,1.33,weekday,3,40 to 64,1-2km
100393/1000,NA,100393,69,50-54 years,male,21,254,Shopping,228.976974487305,228.976974487305,car,10,2.56,weekday,4,40 to 64,3-5km
100393/1000,NA,100393,69,50-54 years,male,21,255,Shopping,228.976974487305,228.976974487305,car,33,13.57,weekday,5,40 to 64,>10km
100393/1000,NA,100393,69,50-54 years,male,21,256,Other,228.976974487305,228.976974487305,car,2,1.51,weekday,6,40 to 64,1-2km
100393/1000,NA,100393,69,50-54 years,male,21,257,Other,228.976974487305,228.976974487305,car,5,1.51,weekday,7,40 to 64,1-2km
100393/1000,NA,100393,69,50-54 years,male,21,258,Work,228.976974487305,228.976974487305,car,20,15.85,weekday,8,40 to 64,>10km
100393/1001,NA,100393,70,45-49 years,female,21,259,Other,197.133209228516,197.133209228516,car,2,1.51,weekday,1,40 to 64,1-2km
100393/1001,NA,100393,70,45-49 years,female,21,260,Other,197.133209228516,197.133209228516,car,33,13.55,weekday,2,40 to 64,>10km
100393/1001,NA,100393,70,45-49 years,female,21,261,Other,197.133209228516,197.133209228516,car,8,1.33,weekday,3,40 to 64,1-2km
100393/1001,NA,100393,70,45-49 years,female,21,262,Shopping,197.133209228516,197.133209228516,car,10,2.56,weekday,4,40 to 64,3-5km
100393/1001,NA,100393,70,45-49 years,female,21,263,Shopping,197.133209228516,197.133209228516,car,33,13.57,weekday,5,40 to 64,>10km
100393/1002,NA,100393,71,15-19 years,female,21,264,Other,215.904037475586,215.904037475586,car,2,1.51,weekday,1,15 to 19,1-2km
100393/1002,NA,100393,71,15-19 years,female,21,265,Other,215.904037475586,215.904037475586,car,33,13.55,weekday,2,15 to 19,>10km
100393/1002,NA,100393,71,15-19 years,female,21,266,Shopping,215.904037475586,215.904037475586,car,8,1.33,weekday,3,15 to 19,1-2km
100393/1002,NA,100393,71,15-19 years,female,21,267,Shopping,215.904037475586,215.904037475586,car,10,2.56,weekday,4,15 to 19,3-5km
100393/1002,NA,100393,71,15-19 years,female,21,268,Shopping,215.904037475586,215.904037475586,car,33,13.57,weekday,5,15 to 19,>10km
100393/1003,NA,100393,72,15-19 years,male,21,269,Education,203.738250732422,203.738250732422,car,2,1.51,weekday,1,15 to 19,1-2km
100393/1003,NA,100393,72,15-19 years,male,21,270,Education,203.738250732422,203.738250732422,car,5,1.51,weekday,2,15 to 19,1-2km
100394/1000,NA,100394,73,50-54 years,female,21,271,Work,308.720367431641,308.720367431641,car,25,7.99,weekday,1,40 to 64,6-10km
100394/1000,NA,100394,73,50-54 years,female,21,272,Work,308.720367431641,308.720367431641,car,15,7.89,weekday,2,40 to 64,6-10km
100394/1001,NA,100394,74,50-54 years,male,21,273,Work,294.340179443359,294.340179443359,car,10,3.01,weekday,1,40 to 64,3-5km
100394/1001,NA,100394,74,50-54 years,male,21,274,Work,294.340179443359,294.340179443359,car,10,2.9,weekday,2,40 to 64,3-5km
100397/1000,NA,100397,75,55-59 years,female,21,275,Other,145.776504516602,145.776504516602,car,30,19.21,weekday,1,40 to 64,>10km
100397/1000,NA,100397,75,55-59 years,female,21,276,Other,145.776504516602,145.776504516602,car,30,19.06,weekday,2,40 to 64,>10km
100397/1000,NA,100397,75,55-59 years,female,21,277,Leisure,145.776504516602,145.776504516602,car,20,12.19,weekday,3,40 to 64,>10km
100397/1000,NA,100397,75,55-59 years,female,21,278,Leisure,145.776504516602,145.776504516602,car,20,12.3,weekday,4,40 to 64,>10km
100397/1000,NA,100397,75,55-59 years,female,21,279,Shopping,145.776504516602,145.776504516602,car,13,4.73,weekday,5,40 to 64,3-5km
100397/1000,NA,100397,75,55-59 years,female,21,280,Shopping,145.776504516602,145.776504516602,car,13,4.89,weekday,6,40 to 64,3-5km
100397/1000,NA,100397,75,55-59 years,female,21,281,Other,145.776504516602,145.776504516602,car,30,19.21,weekday,7,40 to 64,>10km
100397/1000,NA,100397,75,55-59 years,female,21,282,Other,145.776504516602,145.776504516602,car,40,19.06,weekday,8,40 to 64,>10km
100397/1001,NA,100397,76,60-64 years,male,21,283,Other,143.564193725586,143.564193725586,car,30,19.21,weekday,1,40 to 64,>10km
100397/1001,NA,100397,76,60-64 years,male,21,284,Other,143.564193725586,143.564193725586,car,30,19.06,weekday,2,40 to 64,>10km
100397/1001,NA,100397,76,60-64 years,male,21,285,Leisure,143.564193725586,143.564193725586,car,20,12.19,weekday,3,40 to 64,>10km
100397/1001,NA,100397,76,60-64 years,male,21,286,Leisure,143.564193725586,143.564193725586,car,20,12.3,weekday,4,40 to 64,>10km
100397/1001,NA,100397,76,60-64 years,male,21,287,Other,143.564193725586,143.564193725586,car,30,19.21,weekday,5,40 to 64,>10km
100397/1001,NA,100397,76,60-64 years,male,21,288,Other,143.564193725586,143.564193725586,car,45,19.06,weekday,6,40 to 64,>10km
100400/1000,NA,100400,77,85-89 years,male,21,289,Leisure,52.3616409301758,52.3616409301758,car,5,1.18,weekday,1,65 plus,1-2km
100400/1000,NA,100400,77,85-89 years,male,21,290,Leisure,52.3616409301758,52.3616409301758,car,5,0.98,weekday,2,65 plus,<1km
100400/1000,NA,100400,77,85-89 years,male,21,291,Shopping,52.3616409301758,52.3616409301758,car,10,4.01,weekday,3,65 plus,3-5km
100400/1000,NA,100400,77,85-89 years,male,21,292,Shopping,52.3616409301758,52.3616409301758,car,10,3.99,weekday,4,65 plus,3-5km
100400/1000,NA,100400,77,85-89 years,male,21,293,Other,52.3616409301758,52.3616409301758,car,15,3.55,weekday,5,65 plus,3-5km
100400/1000,NA,100400,77,85-89 years,male,21,294,Other,52.3616409301758,52.3616409301758,car,15,3.35,weekday,6,65 plus,3-5km
100401/1000,NA,100401,78,45-49 years,male,21,295,Work,493.00732421875,493.00732421875,car,20,6.36,weekday,1,40 to 64,6-10km
100401/1000,NA,100401,78,45-49 years,male,21,296,Work,493.00732421875,493.00732421875,car,20,6.14,weekday,2,40 to 64,6-10km
100402/1000,NA,100402,79,50-54 years,male,21,297,Work,704.881958007812,704.881958007812,car,20,5.98,weekday,1,40 to 64,6-10km
100402/1000,NA,100402,79,50-54 years,male,21,298,Work,704.881958007812,704.881958007812,car,30,6,weekday,2,40 to 64,6-10km
100402/1001,NA,100402,80,50-54 years,female,21,299,Other,700.190185546875,700.190185546875,car,5,1.08,weekday,1,40 to 64,1-2km
100402/1001,NA,100402,80,50-54 years,female,21,300,Other,700.190185546875,700.190185546875,car,5,0.87,weekday,2,40 to 64,<1km
100402/1001,NA,100402,80,50-54 years,female,21,301,Other,700.190185546875,700.190185546875,car,5,1.49,weekday,3,40 to 64,1-2km
100402/1001,NA,100402,80,50-54 years,female,21,302,Leisure,700.190185546875,700.190185546875,car,35,12.61,weekday,4,40 to 64,>10km
100402/1001,NA,100402,80,50-54 years,female,21,303,Other,700.190185546875,700.190185546875,car,30,16.97,weekday,5,40 to 64,>10km
100402/1001,NA,100402,80,50-54 years,female,21,304,Other,700.190185546875,700.190185546875,car,30,6,weekday,6,40 to 64,6-10km
100402/1004,NA,100402,81,15-19 years,female,21,305,Education,659.454467773438,659.454467773438,car,30,10.89,weekday,1,15 to 19,>10km
100402/1004,NA,100402,81,15-19 years,female,21,306,Education,659.454467773438,659.454467773438,car,30,10.83,weekday,2,15 to 19,>10km
100402/1005,NA,100402,82,15-19 years,male,21,307,Education,782.303466796875,782.303466796875,pedestrian,10,0.78,weekday,1,15 to 19,<1km
100402/1005,NA,100402,82,15-19 years,male,21,308,Education,782.303466796875,782.303466796875,pedestrian,10,0.78,weekday,2,15 to 19,<1km
100402/1006,NA,100402,83,15-19 years,male,21,309,Education,782.303466796875,782.303466796875,pedestrian,10,0.78,weekday,1,15 to 19,<1km
100402/1006,NA,100402,83,15-19 years,male,21,310,Education,782.303466796875,782.303466796875,pedestrian,10,0.78,weekday,2,15 to 19,<1km
100403/1000,NA,100403,84,35-39 years,female,21,311,Other,813.797668457031,813.797668457031,car,20,4.17,weekday,1,20 to 39,3-5km
100403/1000,NA,100403,84,35-39 years,female,21,312,Leisure,813.797668457031,813.797668457031,car,12,2.2,weekday,2,20 to 39,3-5km
100403/1000,NA,100403,84,35-39 years,female,21,313,Leisure,813.797668457031,813.797668457031,pedestrian,50,1.31,weekday,3,20 to 39,1-2km
100403/1000,NA,100403,84,35-39 years,female,21,314,Leisure,813.797668457031,813.797668457031,pedestrian,30,1.31,weekday,4,20 to 39,1-2km
100403/1000,NA,100403,84,35-39 years,female,21,315,Leisure,813.797668457031,813.797668457031,car,13,5.31,weekday,5,20 to 39,6-10km
100403/1000,NA,100403,84,35-39 years,female,21,316,Other,813.797668457031,813.797668457031,car,11,4.17,weekday,6,20 to 39,3-5km
100403/1000,NA,100403,84,35-39 years,female,21,317,Other,813.797668457031,813.797668457031,car,20,4,weekday,7,20 to 39,3-5km
100403/1000,NA,100403,84,35-39 years,female,21,318,Leisure,813.797668457031,813.797668457031,car,15,3.61,weekday,8,20 to 39,3-5km
100403/1000,NA,100403,84,35-39 years,female,21,319,Leisure,813.797668457031,813.797668457031,car,15,3.49,weekday,9,20 to 39,3-5km
100441/1000,NA,100441,85,25-29 years,female,21,320,Other,261.276580810547,261.276580810547,car,35,25.52,weekday,1,20 to 39,>10km
100441/1000,NA,100441,85,25-29 years,female,21,321,Other,261.276580810547,261.276580810547,car,35,25.34,weekday,2,20 to 39,>10km
100441/1000,NA,100441,85,25-29 years,female,21,322,Other,261.276580810547,261.276580810547,car,35,25.52,weekday,3,20 to 39,>10km
100441/1000,NA,100441,85,25-29 years,female,21,323,Other,261.276580810547,261.276580810547,car,35,25.34,weekday,4,20 to 39,>10km
100441/1001,NA,100441,86,25-29 years,male,21,324,Work,311.684387207031,311.684387207031,car,60,51.43,weekday,1,20 to 39,>10km
100441/1001,NA,100441,86,25-29 years,male,21,325,Work,311.684387207031,311.684387207031,car,60,48.66,weekday,2,20 to 39,>10km
100485/1000,NA,100485,87,55-59 years,female,21,326,Other,151.029312133789,151.029312133789,car,10,2.69,weekday,1,40 to 64,3-5km
100485/1000,NA,100485,87,55-59 years,female,21,327,Shopping,151.029312133789,151.029312133789,car,10,2.9,weekday,2,40 to 64,3-5km
100485/1000,NA,100485,87,55-59 years,female,21,328,Work,151.029312133789,151.029312133789,car,8,0,weekday,3,40 to 64,<1km
100485/1000,NA,100485,87,55-59 years,female,21,329,Other,151.029312133789,151.029312133789,car,10,2.83,weekday,4,40 to 64,3-5km
100485/1000,NA,100485,87,55-59 years,female,21,330,Other,151.029312133789,151.029312133789,car,15,2.71,weekday,5,40 to 64,3-5km
100485/1001,NA,100485,88,60-64 years,male,21,331,Work,126.624420166016,126.624420166016,car,40,34.76,weekday,1,40 to 64,>10km
100485/1001,NA,100485,88,60-64 years,male,21,332,Work,126.624420166016,126.624420166016,car,50,34.94,weekday,2,40 to 64,>10km
100486/1000,NA,100486,89,50-54 years,female,21,333,Other,100.969757080078,100.969757080078,car,10,1.95,weekday,1,40 to 64,1-2km
100486/1000,NA,100486,89,50-54 years,female,21,334,Other,100.969757080078,100.969757080078,car,4,0.78,weekday,2,40 to 64,<1km
100486/1000,NA,100486,89,50-54 years,female,21,335,Other,100.969757080078,100.969757080078,car,5,2.73,weekday,3,40 to 64,3-5km
100486/1000,NA,100486,89,50-54 years,female,21,336,Other,100.969757080078,100.969757080078,car,20,7.57,weekday,4,40 to 64,6-10km
100486/1000,NA,100486,89,50-54 years,female,21,337,Other,100.969757080078,100.969757080078,car,20,7.47,weekday,5,40 to 64,6-10km
100486/1000,NA,100486,89,50-54 years,female,21,338,Other,100.969757080078,100.969757080078,car,16,5.79,weekday,6,40 to 64,6-10km
100486/1000,NA,100486,89,50-54 years,female,21,339,Other,100.969757080078,100.969757080078,car,15,5.52,weekday,7,40 to 64,6-10km
100486/1001,NA,100486,90,55-59 years,male,21,340,Work,125.77254486084,125.77254486084,car,20,12.52,weekday,1,40 to 64,>10km
100486/1001,NA,100486,90,55-59 years,male,21,341,Work,125.77254486084,125.77254486084,car,30,12.44,weekday,2,40 to 64,>10km
100486/1002,NA,100486,91,20-24 years,female,21,342,Education,133.524215698242,133.524215698242,car,45,29.28,weekday,1,20 to 39,>10km
100486/1002,NA,100486,91,20-24 years,female,21,343,Education,133.524215698242,133.524215698242,car,60,29.2,weekday,2,20 to 39,>10km
100486/1003,NA,100486,92,15-19 years,female,21,344,Other,100.53645324707,100.53645324707,car,20,7.57,weekday,1,15 to 19,6-10km
100486/1003,NA,100486,92,15-19 years,female,21,345,Other,100.53645324707,100.53645324707,car,20,7.47,weekday,2,15 to 19,6-10km
100488/1000,NA,100488,93,35-39 years,female,21,346,Other,101.994979858398,101.994979858398,car,30,11.87,weekday,1,20 to 39,>10km
100488/1000,NA,100488,93,35-39 years,female,21,347,Work,101.994979858398,101.994979858398,car,15,8.02,weekday,2,20 to 39,6-10km
100488/1000,NA,100488,93,35-39 years,female,21,348,Other,101.994979858398,101.994979858398,car,20,7.53,weekday,3,20 to 39,6-10km
