"persid","hhid","age_band","age_group","age_group_2","sex","work_status","work_full","study_full","occupation_cat","industry_cat","TRAVYEAR","REGION","SA1_CODE_2021","participant_wt","ses","time_base_car","distance_base_car","time_base_walking","distance_base_walking","time_base_public.transport","distance_base_public.transport","time_base_other","distance_base_other","time_base_bicycle","distance_base_bicycle","time_scen_car","distance_scen_car","time_scen_walking","distance_scen_walking","time_scen_public.transport","distance_scen_public.transport","time_scen_other","distance_scen_other","time_scen_bicycle","distance_scen_bicycle","walk_base","walk_scen","walk_base_min"
"90163/1001",90163,"30-34 years",8,32,"female","employed","Yes",NA,"Professional","Health Care and Social Assistance",2021,"Greater Brisbane",31106133231,190.952270507812,5,7.58333333333333,19.75,0,0,0,0,0,0,0,0,3.5,10.02,0,0,0,0,0,0,6.19181818181818,9.73,"No","No","No"
"90166/1000",90166,"30-34 years",8,32,"male","employed","No",NA,"Machinery Operators and Drivers","Retail Trade",2021,"Greater Brisbane",31106133231,295.600555419922,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90166/1001",90166,"35-39 years",9,37,"female","employed","Yes",NA,"Clerical and Administrative Worker","Financial and Insurance Services",2021,"Greater Brisbane",31106133231,298.092132568359,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90166/1002",90166,"15-19 years",5,17,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,317.808868408203,5,0,0,1.16666666666667,5.06,0,0,0,0,0,0,0,0,1.16666666666667,5.06,0,0,0,0,0,0,"Yes","Yes","No"
"90167/1000",90167,"45-49 years",11,47,"male","employed","Yes",NA,"Technicians and Trades Worker","Construction",2021,"Greater Brisbane",31106133231,127.12606048584,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90167/1001",90167,"50-54 years",12,52,"female","employed","Yes",NA,"Professional","Education and Training",2021,"Greater Brisbane",31106133231,120.97093963623,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90168/1000",90168,"40-44 years",10,42,"female","employed","No",NA,"Community and Personal Service Workers","Health Care and Social Assistance",2021,"Greater Brisbane",31106133231,183.191558837891,5,10.5,35.01,0,0,0,0,0,0,0,0,10.5,35.01,0,0,0,0,0,0,0,0,"No","No","No"
"90169/1000",90169,"75-79 years",17,77,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,102.54719543457,5,7.81666666666667,16.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3472727272727,16.26,"No","No","No"
"90169/1001",90169,"55-59 years",13,57,"male","employed","Yes",NA,"Clerical and Administrative Worker","Administrative and Support Services",2021,"Greater Brisbane",31106133231,136.198272705078,5,6.3,12.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12,12.76,"No","No","No"
"90170/1000",90170,"20-24 years",6,22,"male","employed","Yes",NA,"Machinery Operators and Drivers","Transport, Postal and Warehousing",2021,"Greater Brisbane",31106133231,135.873886108398,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90170/1001",90170,"20-24 years",6,22,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,143.811325073242,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90171/1000",90171,"35-39 years",9,37,"female","employed","Yes",NA,"Clerical and Administrative Worker","Health Care and Social Assistance",2021,"Greater Brisbane",31106133231,205.37922668457,5,15.1666666666667,82.42,0,0,0,0,0,0,0,0,14,81.1,2.31,1.32,0,0,0,0,0,0,"No","Yes","No"
"90171/1002",90171,"25-29 years",7,27,"male","employed","Yes",NA,"Clerical and Administrative Worker","Accommodation and Food Services",2021,"Greater Brisbane",31106133231,311.684387207031,5,1.98333333333333,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49363636363636,5.49,"No","No","No"
"90172/1000",90172,"20-24 years",6,22,"female","employed","No","Full time","Professional","Information Media and Telecommunications",2021,"Greater Brisbane",31106133231,251.227233886719,5,3.61666666666667,12.73,0.7,0.98,5.25,30.14,0,0,0,0,0,0,4.375,3.08,5.25,30.14,0,0,6.76454545454545,10.63,"Yes","Yes","No"
"90172/1001",90172,"40-44 years",10,42,"female","employed","Yes",NA,"Managers","Retail Trade",2021,"Greater Brisbane",31106133231,259.748474121094,5,14,99.17,0,0,0,0,0,0,0,0,14,99.17,0,0,0,0,0,0,0,0,"No","No","No"
"90172/1003",90172,"50-54 years",12,52,"male","employed","Yes",NA,"Managers","Retail Trade",2021,"Greater Brisbane",31106133231,205.661956787109,5,14,99.17,0,0,0,0,0,0,0,0,14,99.17,0,0,0,0,0,0,0,0,"No","No","No"
"90173/1002",90173,"35-39 years",9,37,"male","employed","Yes",NA,"Machinery Operators and Drivers","Transport, Postal and Warehousing",2021,"Greater Brisbane",31106133231,148.682647705078,5,8.16666666666667,39.68,0,0,0,0,0,0,0,0,8.16666666666667,39.68,0,0,0,0,0,0,0,0,"No","No","No"
"90173/1005",90173,"30-34 years",8,32,"female","employed","No",NA,"Labourers","Accommodation and Food Services",2021,"Greater Brisbane",31106133231,190.952270507812,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90175/1000",90175,"60-64 years",14,62,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,144.323944091797,5,4.66666666666667,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3909090909091,17.9,"No","No","No"
"90175/1001",90175,"65-69 years",15,67,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,129.623992919922,5,7.58333333333333,20.29,0,0,0,0,0,0,0,0,0,0,0.525,0.3,0,0,0,0,12.7209090909091,19.99,"No","Yes","No"
"90176/1000",90176,"30-34 years",8,32,"male","employed","Yes",NA,"Managers","Wholesale Trade",2021,"Greater Brisbane",31106133231,139.366546630859,5,7,42.95,0,0,0,0,0,0,0,0,7,42.95,0,0,0,0,0,0,0,0,"No","No","No"
"90176/1001",90176,"25-29 years",7,27,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,178.791854858398,5,1.4,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62545454545455,8.84,"No","No","No"
"90177/1000",90177,"60-64 years",14,62,"female","employed","Yes",NA,"Clerical and Administrative Worker","Administrative and Support Services",2021,"Greater Brisbane",31106133231,204.986328125,5,2.33333333333333,11.35,0.816666666666667,0.51,5.25,30.85,0,0,0,0,0,0,0.816666666666667,0.51,5.25,30.85,0,0,7.22272727272727,11.35,"Yes","Yes","No"
"90179/1000",90179,"65-69 years",15,67,"female","employed","No",NA,"Labourers","Accommodation and Food Services",2021,"Greater Brisbane",31106133231,274.936340332031,5,0,0,2.45,2.32,3.5,6.94,0,0,0,0,0,0,2.45,2.32,3.5,6.94,0,0,0,0,"Yes","Yes","Yes"
"90179/1003",90179,"30-34 years",8,32,"female","employed","Yes",NA,"Community and Personal Service Workers","Arts and Recreation Services",2021,"Greater Brisbane",31106133231,405.015441894531,5,4.66666666666667,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92727272727273,15.6,"No","No","No"
"90179/1004",90179,"35-39 years",9,37,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,298.092132568359,5,4.43333333333333,17.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1872727272727,17.58,"No","No","No"
"90179/1005",90179,"30-34 years",8,32,"male","employed","Yes",NA,"Labourers","Construction",2021,"Greater Brisbane",31106133231,295.600555419922,5,10.5,44.04,0,0,0,0,0,0,0,0,10.5,44.04,0,0,0,0,0,0,0,0,"No","No","No"
"90180/1000",90180,"50-54 years",12,52,"male","employed","Yes",NA,"Labourers","Education and Training",2021,"Greater Brisbane",31106133231,205.661956787109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90180/1001",90180,"50-54 years",12,52,"female","employed","Yes",NA,"Professional","Education and Training",2021,"Greater Brisbane",31106133231,211.326843261719,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90180/1002",90180,"15-19 years",5,17,"female","employed","No","Full time","Community and Personal Service Workers","Education and Training",2021,"Greater Brisbane",31106133231,232.997085571289,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90180/1003",90180,"20-24 years",6,22,"male","employed","No","Full time","Community and Personal Service Workers","Education and Training",2021,"Greater Brisbane",31106133231,237.361145019531,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90182/1000",90182,"65-69 years",15,67,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,189.425354003906,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90182/1001",90182,"35-39 years",9,37,"male","employed","Yes",NA,"Labourers","Construction",2021,"Greater Brisbane",31106133231,217.276641845703,5,4.08333333333333,24.71,0,0,0,0,0,0,0,0,4.08333333333333,24.71,0,0,0,0,0,0,0,0,"No","No","No"
"90182/1002",90182,"30-34 years",8,32,"female","employed","No",NA,"Clerical and Administrative Worker","Transport, Postal and Warehousing",2021,"Greater Brisbane",31106133231,279.047119140625,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90183/1000",90183,"40-44 years",10,42,"female","employed","No",NA,"Managers","Retail Trade",2021,"Greater Brisbane",31106133231,315.374176025391,5,3.5,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80818181818182,12.27,"No","No","No"
"90183/1001",90183,"45-49 years",11,47,"male","employed","Yes",NA,"Professional","Health Care and Social Assistance",2021,"Greater Brisbane",31106133231,269.638153076172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90184/1000",90184,"55-59 years",13,57,"male","employed","Yes",NA,"Managers","Construction",2021,"Greater Brisbane",31106133231,136.198272705078,5,2.33333333333333,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35090909090909,9.98,"No","No","No"
"90184/1001",90184,"50-54 years",12,52,"female","employed","Yes",NA,"Clerical and Administrative Worker","Public Administration and Safety",2021,"Greater Brisbane",31106133231,120.97093963623,5,2.91666666666667,11.31,0.583333333333333,0.63,8.51666666666667,30.14,0,0,0.583333333333333,0.63,0,0,0.583333333333333,0.63,8.51666666666667,30.14,0,0,7.78060606060606,11.94,"Yes","Yes","No"
"90186/1000",90186,"35-39 years",9,37,"female","employed","Yes",NA,"Professional","Health Care and Social Assistance",2021,"Greater Brisbane",31106133231,245.514633178711,5,7.35,35.41,0,0,0,0,0,0,0,0,1.98333333333333,16.71,7.945,4.54,0,0,0,0,9.01090909090909,14.16,"No","Yes","No"
"90186/1001",90186,"35-39 years",9,37,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,259.737060546875,5,8.51666666666667,26.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1118181818182,26.89,"No","No","No"
"90186/1002",90186,"30-34 years",8,32,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,243.462539672852,5,12.7166666666667,83.4,0,0,0,0,0,0,0,0,12.7166666666667,83.4,0,0,0,0,0,0,0,0,"No","No","No"
"90186/1003",90186,"30-34 years",8,32,"female","employed","No",NA,"Clerical and Administrative Worker","Transport, Postal and Warehousing",2021,"Greater Brisbane",31106133231,333.578796386719,5,12.7166666666667,83.4,0,0,0,0,0,0,0,0,12.7166666666667,83.4,0,0,0,0,0,0,0,0,"No","No","No"
"90187/1000",90187,"50-54 years",12,52,"male","employed","Yes",NA,"Technicians and Trades Worker","Information Media and Telecommunications",2021,"Greater Brisbane",31106133231,117.728157043457,5,65.3333333333333,338.53,0,0,0,0,0,0,0,0,65.3333333333333,338.53,0,0,0,0,0,0,0,0,"No","No","No"
"90187/1001",90187,"20-24 years",6,22,"female","unemployed","No","Full time","Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,143.811325073242,5,0,0,3.61666666666667,2.99,9.8,41.13,0,0,0,0,0,0,3.61666666666667,2.99,9.8,41.13,0,0,0,0,"Yes","Yes","Yes"
"90188/1000",90188,"45-49 years",11,47,"female","employed","No",NA,"Labourers","Other Services",2021,"Greater Brisbane",31106133231,253.594482421875,5,7.93333333333333,43.82,0,0,0,0,0,0,0,0,5.36666666666667,33.3,0,0,0,0,0,0,6.69454545454546,10.52,"No","No","No"
"90188/1001",90188,"45-49 years",11,47,"male","employed","Yes",NA,"Machinery Operators and Drivers","Retail Trade",2021,"Greater Brisbane",31106133231,185.775009155273,5,4.08333333333333,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20909090909091,12.9,"No","No","No"
"90188/1002",90188,"15-19 years",5,17,"male","employed","No",NA,"Machinery Operators and Drivers","Retail Trade",2021,"Greater Brisbane",31106133231,218.963638305664,5,0,0,0,0,0,0,0,0,3.61666666666667,4.62,0,0,0,0,0,0,0,0,3.61666666666667,4.62,"No","No","No"
"90189/1000",90189,"65-69 years",15,67,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133231,159.702407836914,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90193/1000",90193,"55-59 years",13,57,"male","employed","Yes",NA,"Managers","Manufacturing",2021,"Greater Brisbane",30102101115,125.77254486084,10,9.33333333333333,57.86,0,0,0,0,0,0,0,0,9.33333333333333,57.86,0,0,0,0,0,0,0,0,"No","No","No"
"90193/1001",90193,"45-49 years",11,47,"female","employed","Yes",NA,"Community and Personal Service Workers","Education and Training",2021,"Greater Brisbane",30102101115,122.150421142578,10,1.86666666666667,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58363636363636,4.06,"No","No","No"
"90193/1002",90193,"20-24 years",6,22,"female","employed","No","Full time","Sales Workers","Retail Trade",2021,"Greater Brisbane",30102101115,133.524215698242,10,4.66666666666667,17.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.13,17.49,"No","No","No"
"90193/1003",90193,"15-19 years",5,17,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,100.53645324707,10,7.58333333333333,33.44,0,0,0,0,0,0,0,0,7.58333333333333,33.44,0,0,0,0,0,0,0,0,"No","No","No"
"90194/1000",90194,"55-59 years",13,57,"female","employed","Yes",NA,"Labourers","Agriculture, Forestry and Fishing",2021,"Greater Brisbane",30102101115,94.9781875610352,10,5.25,28.45,0,0,0,0,0,0,0,0,5.25,28.45,0,0,0,0,0,0,0,0,"No","No","No"
"90194/1001",90194,"55-59 years",13,57,"male","employed","Yes",NA,"Managers","Education and Training",2021,"Greater Brisbane",30102101115,86.312614440918,10,14,67.72,0,0,0,0,0,0,0,0,14,67.72,0,0,0,0,0,0,0,0,"No","No","No"
"90195/1000",90195,"50-54 years",12,52,"female","employed","No",NA,"Clerical and Administrative Worker","Construction",2021,"Greater Brisbane",30102101115,135.186767578125,10,11.6666666666667,59.06,0,0,0,0,0,0,0,0,4.31666666666667,27.73,0,0,0,0,0,0,19.9372727272727,31.33,"No","No","No"
"90195/1001",90195,"55-59 years",13,57,"male","employed","Yes",NA,"Machinery Operators and Drivers","Construction",2021,"Greater Brisbane",30102101115,168.394836425781,10,21.7,107.37,0,0,0,0,0,0,0,0,21.7,107.37,0,0,0,0,0,0,0,0,"No","No","No"
"90195/1002",90195,"25-29 years",7,27,"male","employed","Yes",NA,"Machinery Operators and Drivers","Construction",2021,"Greater Brisbane",30102101115,157.771377563477,10,15.1666666666667,52.36,0,0,0,0,0,0,0,0,15.1666666666667,52.36,0,0,0,0,0,0,0,0,"No","No","No"
"90195/1003",90195,"20-24 years",6,22,"female","unemployed","No","Full time","Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,178.773422241211,10,14.5833333333333,64.16,0,0,0,0,0,0,0,0,13.5333333333333,61.31,0,0,0,0,0,0,1.81363636363636,2.85,"No","No","No"
"90195/1004",90195,"15-19 years",5,17,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,217.791061401367,10,4.08333333333333,17.91,0,0,0,0,2.21666666666667,7.47,0,0,0,0,0,0,0,0,2.21666666666667,7.47,11.3972727272727,17.91,"No","No","No"
"90197/1000",90197,"70-74 years",16,72,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,68.7407379150391,10,14.5833333333333,53.06,0,0,0,0,0,0,0,0,6.41666666666667,26.53,0,0,0,0,0,0,16.8827272727273,26.53,"No","No","No"
"90197/1001",90197,"70-74 years",16,72,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,74.8938827514648,10,3.5,16.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3854545454545,16.32,"No","No","No"
"90199/1000",90199,"45-49 years",11,47,"female","employed","No",NA,"Professional","Health Care and Social Assistance",2021,"Greater Brisbane",30102101115,122.150421142578,10,15.75,79.33,0,0,0,0,0,0,0,0,15.75,79.33,0,0,0,0,0,0,0,0,"No","No","No"
"90199/1001",90199,"50-54 years",12,52,"male","employed","Yes",NA,"Managers","Accommodation and Food Services",2021,"Greater Brisbane",30102101115,111.144454956055,10,12.95,50.79,0,0,0,0,0,0,0,0,8.16666666666667,34.46,0,0,0,0,0,0,10.3918181818182,16.33,"No","No","No"
"90201/1000",90201,"60-64 years",14,62,"male","employed","Yes",NA,"Professional","Construction",2021,"Greater Brisbane",30102101115,136.299453735352,10,4.08333333333333,24.89,0,0,0,0,0,0,0,0,4.08333333333333,24.89,0,0,0,0,0,0,0,0,"No","No","No"
"90201/1001",90201,"55-59 years",13,57,"female","employed","No",NA,"Professional","Education and Training",2021,"Greater Brisbane",30102101115,138.399810791016,10,19.95,91.05,0,0,0,0,0,0,0,0,12.25,66.62,0,0,0,0,0,0,15.5463636363636,24.43,"No","No","No"
"90201/1002",90201,"20-24 years",6,22,"female","unemployed","No","Full time","Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,133.524215698242,10,4.43333333333333,17.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2445454545455,17.67,"No","No","No"
"90201/1003",90201,"15-19 years",5,17,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,162.666137695312,10,9.68333333333333,41.96,0,0,0,0,0,0,0,0,4.78333333333333,23.19,0,0,0,0,0,0,11.9445454545455,18.77,"No","No","No"
"90204/1000",90204,"55-59 years",13,57,"female","employed","No",NA,"Sales Workers","Retail Trade",2021,"Greater Brisbane",30102101115,120.31526184082,10,10.5,35.98,0,0,0,0,0,0,0,0,8.75,30.84,0,0,0,0,0,0,3.27090909090909,5.14,"No","No","No"
"90206/1000",90206,"65-69 years",15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,91.5599975585938,10,12.25,43.43,0,0,0,0,0,0,0,0,8.75,35.26,0,0,0,0,0,0,5.19909090909091,8.17,"No","No","No"
"90206/1001",90206,"65-69 years",15,67,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,86.0002593994141,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90208/1000",90208,"70-74 years",16,72,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,68.7407379150391,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90208/1001",90208,"60-64 years",14,62,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,86.5198974609375,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"90213/1000",90213,"50-54 years",12,52,"male","employed","Yes",NA,"Professional","Information Media and Telecommunications",2021,"Greater Brisbane",30102101115,117.068450927734,10,15.2833333333333,67.38,0,0,0,0,0,0,0,0,15.2833333333333,67.38,0,0,0,0,0,0,0,0,"No","No","No"
"90213/1001",90213,"50-54 years",12,52,"female","employed","No",NA,"Professional","Financial and Insurance Services",2021,"Greater Brisbane",30102101115,106.351432800293,10,18.2,87.95,0,0,0,0,0,0,0,0,18.2,87.95,0,0,0,0,0,0,0,0,"No","No","No"
"90214/1000",90214,"30-34 years",8,32,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,106.075881958008,10,10.5,50.88,4.08333333333333,2.98,0,0,0,0,0,0,5.25,24.3,4.08333333333333,2.98,0,0,0,0,16.9145454545455,26.58,"Yes","Yes","Yes"
"90214/1001",90214,"45-49 years",11,47,"male","employed","Yes",NA,"Professional","Other Services",2021,"Greater Brisbane",30102101115,125.319877624512,10,28,149.68,0,0,0,0,0,0,0,0,26.8333333333333,145.26,0,0,0,0,0,0,2.81272727272727,4.42,"No","No","No"
"90214/1002",90214,"70-74 years",16,72,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,100.167259216309,10,7,33.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2481818181818,33.39,"No","No","No"
"90214/1003",90214,"55-59 years",13,57,"male","employed","Yes",NA,"Clerical and Administrative Worker","Information Media and Telecommunications",2021,"Greater Brisbane",30102101115,125.77254486084,10,3.5,16.64,7.58333333333333,2.98,0,0,0,0,0,0,0,0,7.58333333333333,2.98,0,0,0,0,10.5890909090909,16.64,"Yes","Yes","Yes"
"90215/1000",90215,"20-24 years",6,22,"female","employed","No","Full time","Clerical and Administrative Worker","Professional, Scientific and Technical Services",2021,"Greater Brisbane",30102101115,140.641052246094,10,15.9833333333333,88.76,0,0,0,0,0,0,0,0,15.4,87.69,1.8725,1.07,0,0,0,0,0,0,"No","Yes","No"
"90215/1001",90215,"60-64 years",14,62,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30102101115,143.564193725586,10,16.9166666666667,89.46,7,2.72,0,0,0,0,0,0,15.8666666666667,87.45,10.5175,4.73,0,0,0,0,0,0,"Yes","Yes","Yes"
